"id","home","work","commute","mean_calls","std_calls"
8539,360610261001000,360610139001000,40,61,40
8540,360610086031000,360610115001003,165,3,94
8541,360610227001002,360810357003002,57,72,95
8542,360610154008000,360811377001005,103,15,65
8543,360050210014000,360810683003004,145,97,42
8544,360850244013014,360610183003000,0,27,44
8545,360810869001001,360470481001000,11,80,25
8546,360810251001003,360810156001004,27,49,72
8547,360050266023005,360470722001004,0,47,44
8548,360810045001005,360050135002001,2,15,79
8549,360610068001001,360470131004000,1382,19,57
8550,360610050004000,360610032006001,444,26,91
8551,360610146021000,360610002021004,92,36,56
8552,360471120002001,360470120001012,4,40,30
8553,360850146052008,360850197001019,0,9,22
8554,360811441003001,360850177003008,0,17,57
8555,360470341003000,360050028004001,1,25,47
8556,360811617004008,360610016001004,0,31,76
8557,360050273002002,360850181002020,21,94,51
8558,360470088001001,360610221022006,36,36,12
8559,360470928001001,360470481003000,1,36,85
8560,360470440002003,360470370004001,0,39,21
8561,360810185013001,360811579014006,8,31,76
8562,360810607011000,360810185012001,19,35,43
8563,360470606002001,360610110005000,322,88,55
8564,360810997044000,360810457002000,678,59,25
8565,360811301002001,360050179011000,6,11,89
8566,360610092001013,360610196002004,227,44,38
8567,360470900004000,360810992001005,0,39,89
8568,360610190001002,360850303011016,278,5,8
8569,360610153003001,360610044003001,634,58,18
8570,360810567001001,360610009001010,0,67,39
8571,360471008001003,360810439001002,0,62,80
8572,360050189001001,360050265001004,4,86,79
8573,360470437002003,360850189012006,2,5,77
8574,360610065005001,360471058043000,248,4,9
8575,360470069002001,360471106002001,64,28,93
8576,360470431001001,360470277003001,104,34,45
8577,360470196002002,360050200001000,13,23,72
8578,360811385012005,360810492003003,4,34,24
8579,360810972034001,360810717012002,0,67,34
8580,360470172002002,360810512002000,7,57,79
8581,360810677001000,360810101001006,12,63,99
8582,360810022002003,360470686001004,6,32,43
8583,360810473003000,360610091003000,35,68,32
8584,360610052001000,360050162001000,1745,51,31
8585,360811029001015,360470248001001,5,31,32
8586,360810444001004,360810619002000,203,27,33
8587,360470382003002,360610186002001,2,30,88
8588,360470622001009,360470590001002,12,60,44
8589,360470856001002,360050230001001,6,30,16
8590,360470814001002,360470547003000,0,57,40
8591,360810499003005,360470295004000,5,81,98
8592,360850036002006,360470944012003,8,72,80
8593,360470178001003,360610068005000,69,57,9
8594,360470301003000,360610293003001,20,85,82
8595,360810938002001,360470129023000,16,77,78
8596,360811579021006,360610033001006,41,20,99
8597,360470402002001,360810630002001,27,48,66
8598,360810381003006,360850125001000,1,58,88
8599,360050386005003,360470321001000,0,24,80
8600,360610183005001,360050389003005,94,76,65
8601,360470882004001,360610179006000,3,56,76
8602,360810717011000,360470264002001,121,90,1
8603,360810001001012,360050210026000,12,63,63
8604,360810680003000,360470850001008,0,9,39
8605,360470764003003,360810465001005,177,31,12
8606,360810153001000,360470419001002,8,96,36
8607,360811347005005,360610155002000,1,96,69
8608,360470277001000,360470355003000,32,20,15
8609,360610075003003,360470362001000,169,89,25
8610,360610169003000,360610106015000,283,72,62
8611,360470403002001,360610008002000,1,78,31
8612,360610067004003,360470254001002,35,44,37
8613,360810919001001,360470169003002,0,91,63
8614,360610245005001,360811032024005,19,1,14
8615,360610239002001,360850208042004,4,88,6
8616,360470199003000,360610101001007,121,37,52
8617,360810267001000,360610064002000,102,16,97
8618,360810130001000,360810158023003,0,66,94
8619,360810028002004,360050121011001,3,36,44
8620,360470141002001,360610247004000,110,86,36
8621,360810269012000,360811010014000,70,86,48
8622,360610163002000,360470456002004,53,93,25
8623,360810997013004,360810265002007,18,4,36
8624,360471194002000,360470005011000,14,96,75
8625,360610079004006,360050257001002,146,79,60
8626,360470794002000,360610196003002,4,17,34
8627,360470391002006,360470068004001,0,96,25
8628,360810465002003,360470500003001,3,11,46
8629,360050266011001,360470149001000,4,95,52
8630,360810532001001,360850277023005,0,7,53
8631,360470610022000,360811291042002,10,6,58
8632,360050397001011,360610120001001,0,10,78
8633,360810283003001,360471182011001,274,55,41
8634,360470514002000,360470363002002,26,62,19
8635,360050240001007,360810181021001,0,12,90
8636,360470888001001,360810476001015,13,79,88
8637,360610110003001,360470525002001,283,25,90
8638,360810054003009,360811161002000,0,89,21
8639,360850008002009,360470307001003,3,49,77
8640,360811257002004,360810254001010,1,93,66
8641,360810603001010,360470325002000,29,87,6
8642,360050460002001,360610059001001,6,63,71
8643,360470571002001,360850226004007,44,17,56
8644,360810220011003,360470456001003,0,25,62
8645,360610055012001,360470570002001,20,98,80
8646,360050462013007,360610175005001,0,89,27
8647,360610257003000,360810367002007,43,78,25
8648,360050071001002,360470870003001,1,10,19
8649,360470271002001,360610006002000,10,91,63
8650,360050414003003,360470267001001,2,43,76
8651,360470648001003,360470184001002,9,2,95
8652,360810062011000,360610126003000,18,2,89
8653,360810266001005,360610197021003,19,4,93
8654,360811529012008,360610032002000,2,7,22
8655,360610241003000,360610193006001,36,60,42
8656,360610121001001,360850291031009,680,35,76
8657,360810357001006,360610033002010,0,87,20
8658,360050033002001,360470277004001,7,40,21
8659,360471196004005,360470169001000,24,79,100
8660,360850132011004,360610110003001,0,66,38
8661,360810054004011,360811085002005,16,75,88
8662,360610151001000,360470184002002,33,57,58
8663,360810230001001,360470734001002,63,55,83
8664,360811409022001,360610091001001,2,25,15
8665,360050092004000,360470291002001,42,35,38
8666,360850189022007,360850273012017,0,21,56
8667,360470918001001,360810277002000,0,63,32
8668,360610223021000,360810478002001,172,94,39
8669,360470140001000,360470286004002,33,95,75
8670,360811617004003,360610195003001,0,59,46
8671,360050415006002,360610235012002,31,10,54
8672,360810376003009,360470151002001,0,57,47
8673,360470589002003,360850187023004,26,88,99
8674,360470680001003,360610139005000,37,6,63
8675,360470503001001,360810155001001,8,26,51
8676,360610227001001,360470342001001,9,60,98
8677,360470256001004,360810202001002,60,52,10
8678,360610192003003,360470565003000,2,51,23
8679,360810394002005,360050458004000,0,50,35
8680,360470676001002,360470094002000,3,75,79
8681,360810485001001,360470996001000,49,72,15
8682,360050212001000,360471078003000,38,56,61
8683,360050075002002,360850303012014,0,62,25
8684,360050132001002,360470591001001,0,44,64
8685,360470772002005,360610091002001,2,40,52
8686,360050197001001,360050269001007,16,20,71
8687,360470217001000,360810871001001,54,73,36
8688,360470551004000,360470706002007,16,45,87
8689,360850021001006,360471024001006,0,17,75
8690,360050157002000,360610122001003,2,36,86
8691,360810557001001,360050415002000,16,37,21
8692,360850077001010,360810972021029,0,90,25
8693,360050110001016,360810697022000,0,35,86
8694,360050332012000,360810062025004,22,76,57
8695,360610229005005,360610317044001,36,60,32
8696,360470319001000,360470271001005,111,60,47
8697,360610029003002,360810220012003,502,21,27
8698,360610230004000,360050330003000,37,89,57
8699,360610048001000,360610287002000,70,39,49
8700,360810749002013,360850291035004,0,53,5
8701,360810148001010,360470009001001,8,38,97
8702,360610039001015,360470101001005,31,32,40
8703,360610015022003,360050076004004,61,52,52
8704,360470311003001,360470068004002,11,28,95
8705,360470290003001,360810306001003,40,100,54
8706,360470848001003,360050062002000,60,85,6
8707,360050233021001,360810711002002,4,77,40
8708,360610030014002,360811159003002,326,85,51
8709,360810142011002,360610014012002,7,18,70
8710,360470676002005,360470950002002,0,66,18
8711,360610166001001,360470566001003,164,34,37
8712,360810147001000,360810059003000,9,62,45
8713,360610149002000,360850059002000,1352,28,75
8714,360050356001000,360850319023012,0,2,79
8715,360850226004007,360610006003000,7,27,40
8716,360810568001014,360470442002001,0,75,3
8717,360610150012001,360811157002006,191,34,49
8718,360850303024008,360810889014003,1,56,75
8719,360050428001000,360610098006001,16,92,9
8720,360471182011001,360470890006001,12,14,52
8721,360050382001001,360610227003001,1,43,86
8722,360050386005001,360470163003001,0,55,29
8723,360810058001002,360610307003001,5,80,69
8724,360050041001002,360810638004004,14,70,96
8725,360471132001004,360810857003002,4,13,95
8726,360610197021000,360810309031003,33,94,15
8727,360470232003000,360470131001000,119,3,67
8728,360470401003000,360810713031003,0,72,53
8729,360050456003022,360610285001001,0,41,56
8730,360050177021000,360610185003000,5,4,77
8731,360850040003000,360810853001001,16,20,27
8732,360810542001001,360810097004001,3,77,34
8733,360810928001010,360470356023002,0,63,49
8734,360050042002000,360810552001019,11,53,100
8735,360470304002000,360810637002002,3,91,48
8736,360810593001000,360810164002002,14,20,38
8737,360610158014001,360610042001000,80,64,12
8738,360811155002000,360470846001003,21,97,98
8739,360470257001001,360810769021006,66,99,2
8740,360050274021001,360850096023005,0,60,25
8741,360610299001004,360850226004008,0,19,29
8742,360810271002001,360810091002001,8,62,80
8743,360810480002004,360470527005005,2,64,56
8744,360850173002000,360470428001000,9,64,7
8745,360610087001000,360810463002004,836,86,23
8746,360470622001009,360050078002008,12,15,13
8747,360050444003001,360610263003001,5,12,98
8748,360810954002005,360610237003005,0,12,94
8749,360610044005005,360050330002001,15,75,76
8750,360811227022001,360470584002004,277,27,7
8751,360610179005001,360050086003000,96,89,59
8752,360610171005000,360810540003008,101,37,36
8753,360610072004002,360811551026001,93,96,56
8754,360810271004000,360050202001001,34,53,4
8755,360810713052000,360470069003000,14,68,19
8756,360850128051000,360610116002000,10,83,72
8757,360470726001018,360470353003002,1,90,41
8758,360610064001001,360610138006000,442,11,1
8759,360610147001000,360811033002006,266,46,52
8760,360610095001001,360610185003000,2512,15,85
8761,360471192002003,360810299001000,0,33,63
8762,360050358006000,360050197005000,50,19,8
8763,360050363004006,360470036003001,3,62,93
8764,360470820003000,360810152002004,45,68,24
8765,360470395001000,360470890002000,3,46,51
8766,360810150001003,360470045003001,0,47,5
8767,360610218003000,360470298002001,60,72,12
8768,360050189003000,360610028003000,0,82,54
8769,360470171003003,360811441003001,2,58,74
8770,360050403021000,360610157002001,0,97,4
8771,360470243003001,360470430003002,138,82,56
8772,360610187005000,360610210002006,157,67,92
8773,360610089002000,360810539003008,350,32,76
8774,360610057002004,360810401003001,1839,48,93
8775,360850128061000,360050350001003,0,92,79
8776,360810467001001,360810251004002,17,10,44
8777,360610136008000,360050221023000,71,67,8
8778,360610175004000,360850244013014,100,13,25
8779,360610220003000,360811047003010,7,39,73
8780,360810283004000,360470516013002,255,15,63
8781,360810134001001,360050323004003,7,17,5
8782,360810454001004,360810580003002,70,96,95
8783,360610083003000,360850207002007,256,99,34
8784,360470946003003,360610189006001,0,44,72
8785,360050054004000,360810945001032,35,7,17
8786,360810189001001,360810063004000,12,57,24
8787,360050079003000,360610261002000,2,6,39
8788,360810103003001,360810205002002,5,43,61
8789,360470514002000,360811621002002,26,69,38
8790,360470295004001,360050177012000,0,10,23
8791,360610018002003,360850067001012,175,24,14
8792,360470448002003,360810144001009,46,10,58
8793,360050423003000,360850132031003,61,74,18
8794,360470005021000,360610002012000,57,5,52
8795,360470514003000,360050413004003,12,59,95
8796,360610149002000,360810639002000,1352,7,27
8797,360470786003003,360050288002006,8,76,64
8798,360470594016003,360470527004001,13,82,46
8799,360050420003000,360470328001002,18,74,71
8800,360610135002008,360810467001002,7,2,23
8801,360470726001018,360470728001005,1,93,92
8802,360610223011000,360810557003002,42,23,36
8803,360470092002000,360470271001001,84,24,98
8804,360050422002001,360470552001002,19,29,90
8805,360050288004005,360470523004001,0,65,15
8806,360050038001000,360850112021004,5,46,84
8807,360850170092014,360810273004001,7,75,18
8808,360810922001009,360471004001007,0,28,17
8809,360050413006001,360470551001005,0,89,76
8810,360050199006000,360810934012004,8,99,33
8811,360811033003002,360811155001008,4,43,19
8812,360610077005001,360470425002004,96,7,62
8813,360470213002003,360471196001004,0,15,6
8814,360610195001005,360610210004005,56,36,64
8815,360471122001002,360470462012000,1,91,90
8816,360610177008000,360050177013001,223,2,66
8817,360610038003000,360471144002002,432,94,26
8818,360470866001005,360810277002002,0,4,80
8819,360470140001002,360810857002001,17,99,68
8820,360610097001000,360050406002000,1,71,76
8821,360470796011002,360810460003000,37,55,10
8822,360470203002000,360470342003000,82,39,17
8823,360610307002001,360470394001000,11,81,92
8824,360610164001000,360470506003001,84,35,73
8825,360610090006000,360470902001001,1041,49,20
8826,360810721001001,360810042001008,37,82,57
8827,360610181001000,360810731002001,103,88,4
8828,360470488003001,360470321004000,13,29,5
8829,360850134003002,360470269002001,20,2,94
8830,360471078002010,360470315001001,0,93,3
8831,360050244002005,360470188001001,25,21,2
8832,360470538002000,360810465002003,46,45,10
8833,360470054001002,360610064002000,7,19,1
8834,360610116001003,360471208005007,453,89,1
8835,360470342002001,360470067002001,50,74,3
8836,360470419002000,360810719002000,0,43,32
8837,360811277003013,360810713031003,0,7,81
8838,360610227001001,360850169012004,9,34,27
8839,360810024002005,360610230002001,17,23,64
8840,360610050002000,360810656003002,108,23,12
8841,360810467002001,360610235014001,5,25,83
8842,360470453001006,360050056003003,109,20,59
8843,360050083004001,360471014001001,33,25,43
8844,360470944021000,360610065005001,0,78,71
8845,360810711003002,360810522001000,75,84,26
8846,360850146042011,360810803012004,0,17,34
8847,360610018004000,360471220002032,211,71,44
8848,360470477001002,360850319022003,2,9,12
8849,360610026011001,360610077004004,37,84,67
8850,360470884003000,360470181003000,33,14,46
8851,360610121003000,360470960001018,207,9,10
8852,360050239001000,360470491001002,58,62,8
8853,360810542002005,360470584002000,2,71,47
8854,360050426004001,360050228001006,0,90,92
8855,360470149004002,360610225001005,13,55,49
8856,360610183001000,360050390002000,34,1,1
8857,360610273003000,360810713042002,67,77,47
8858,360810376003008,360810840005003,1,21,55
8859,360811032024005,360610213032003,1,38,55
8860,360850147002010,360850319022003,0,32,73
8861,360610044008001,360470554001001,0,58,94
